source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
train/Good/Good (112).jpg,0,good,64.381,50.97,108.759,1.5166,179.316,164.617,0.5272,115.619,120.595,120.595,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (113).jpg,0,good,66.571,51.143,108.422,1.5241,176.741,162.042,0.6547,113.429,118.861,118.861,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (114).jpg,0,good,69.243,53.325,110.412,1.5122,178.664,163.965,0.5117,110.757,117.177,117.177,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (115).jpg,0,good,70.714,55.489,110.241,1.4896,178.697,163.998,0.5042,109.286,115.006,115.006,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (116).jpg,0,good,74.728,59.929,112.135,1.5003,177.3,162.601,0.3446,105.272,111.362,111.362,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (117).jpg,0,good,77.161,64.735,115.991,1.4945,178.054,163.355,0.5578,102.839,108.304,108.304,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (118).jpg,0,good,80.447,69.142,116.534,1.5235,179.617,164.918,0.3471,99.553,106.305,106.305,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (119).jpg,0,good,84.955,73.396,118.217,1.5201,178.457,163.758,0.324,95.045,103.906,103.906,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (12).jpg,0,good,84.842,76.235,128.123,1.8247,3.492,-11.207,0.6344,95.158,92.485,95.158,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (120).jpg,0,good,88.937,77.957,121.897,1.5341,179.403,164.703,0.7235,91.063,101.17,101.17,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (121).jpg,0,good,92.348,82.427,124.602,1.5177,179.885,165.186,0.8302,87.652,96.034,96.034,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (122).jpg,0,good,94.513,86.16,126.05,1.4933,178.451,163.752,0.4045,85.487,92.058,92.058,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (123).jpg,0,good,99.102,90.818,128.559,1.4782,179.452,164.753,0.3847,80.898,87.946,87.946,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (124).jpg,0,good,95.462,85.013,126.195,1.552,179.337,164.638,0.7494,84.538,92.372,92.372,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (125).jpg,0,good,88.439,81.777,126.152,1.5426,179.01,164.311,0.6734,91.561,98.126,98.126,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (126).jpg,0,good,86.855,78.303,123.758,1.5497,177.722,163.023,1.669,93.145,100.424,100.424,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (127).jpg,0,good,84.66,74.552,120.157,1.5671,179.305,164.606,0.4893,95.34,104.026,104.026,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (128).jpg,0,good,80.468,71.959,121.189,1.5528,178.687,163.988,0.5524,99.532,106.398,106.398,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (129).jpg,0,good,78.958,68.71,117.877,1.5439,178.142,163.443,0.5121,101.042,108.728,108.728,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (13).jpg,0,good,83.338,76.649,126.974,1.8767,0.056,-14.643,0.6306,96.662,94.938,96.662,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (130).jpg,0,good,73.61,63.783,115.343,1.5554,179.826,165.127,0.4446,106.39,111.913,111.913,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (131).jpg,0,good,73.045,60.797,113.408,1.5604,178.524,163.825,0.4576,106.955,112.016,112.016,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (132).jpg,0,good,68.777,55.474,110.346,1.5302,176.977,162.278,0.6482,111.223,116.506,116.506,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (133).jpg,0,good,66.384,53.303,109.852,1.5107,179.75,165.051,0.6597,113.616,119.763,119.763,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (134).jpg,0,good,65.039,53.655,111.917,1.4837,177.576,162.877,0.6401,114.961,120.675,120.675,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (135).jpg,0,good,63.971,51.015,107.75,1.5169,179.055,164.356,0.6904,116.029,121.482,121.482,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (136).jpg,0,good,62.239,50.203,109.456,1.5132,179.372,164.673,0.5792,117.761,122.606,122.606,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (137).jpg,0,good,64.219,53.821,111.109,1.4781,175.789,161.09,0.481,115.781,122.84,122.84,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (138).jpg,0,good,60.922,50.446,109.929,1.4529,176.478,161.779,0.7254,119.078,123.84,123.84,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (139).jpg,0,good,62.861,51.634,109.769,1.4724,176.366,161.667,0.6568,117.139,122.654,122.654,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (14).jpg,0,good,85.103,71.4,121.726,1.8608,0.145,-14.554,0.6419,94.897,95.283,95.283,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (140).jpg,0,good,63.302,49.44,108.452,1.4668,179.694,164.995,0.7763,116.698,121.183,121.183,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (141).jpg,0,good,66.721,51.598,106.791,1.4515,176.464,161.765,0.5491,113.279,118.18,118.18,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (142).jpg,0,good,69.378,55.181,109.25,1.4898,178.937,164.238,0.4689,110.622,116.016,116.016,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (143).jpg,0,good,72.224,61.477,112.395,1.4951,179.527,164.828,0.6899,107.776,113.298,113.298,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (144).jpg,0,good,74.897,63.597,114.591,1.4817,177.99,163.291,0.3937,105.103,110.296,110.296,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (145).jpg,0,good,79.566,73.798,120.688,1.4604,179.512,164.813,0.6614,100.434,105.17,105.17,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (146).jpg,0,good,81.872,75.484,120.31,1.4518,178.174,163.475,0.8911,98.128,104.393,104.393,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (147).jpg,0,good,87.376,79.956,122.911,1.4695,176.136,161.437,1.6695,92.624,99.909,99.909,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (148).jpg,0,good,89.662,87.365,128.468,1.5235,177.561,162.862,0.7677,90.338,96.901,96.901,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (149).jpg,0,good,91.407,87.231,128.129,1.4371,178.991,164.292,0.3864,88.593,93.52,93.52,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (15).jpg,0,good,83.933,77.032,128.686,1.9179,0.48,-14.22,0.6461,96.067,92.484,96.067,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (150).jpg,0,good,91.575,83.308,124.457,1.6813,179.195,164.496,0.5878,88.425,95.176,95.176,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (151).jpg,0,good,90.481,82.099,122.699,1.6204,177.159,162.46,0.5523,89.519,97.846,97.846,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (152).jpg,0,good,86.116,80.95,125.053,1.5378,179.655,164.956,0.6917,93.884,101.946,101.946,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (153).jpg,0,good,83.921,75.848,121.592,1.5716,175.586,160.887,0.734,96.079,103.014,103.014,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (154).jpg,0,good,79.064,70.717,119.414,1.5018,178.9,164.201,0.6614,100.936,107.524,107.524,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (155).jpg,0,good,81.819,72.178,120.985,1.5179,177.808,163.109,0.5663,98.181,105.181,105.181,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (156).jpg,0,good,74.823,65.278,116.838,1.5016,178.935,164.236,0.4289,105.177,110.638,110.638,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (157).jpg,0,good,71.877,62.345,114.215,1.5569,179.403,164.704,1.1575,108.123,112.816,112.816,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (158).jpg,0,good,69.117,58.423,113.313,1.4881,177.348,162.649,0.4648,110.883,115.863,115.863,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (159).jpg,0,good,64.807,56.205,113.904,1.4996,179.077,164.378,0.3957,115.193,117.445,117.445,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (16).jpg,0,good,68.286,63.731,120.317,2.2718,0.874,-13.825,0.5684,111.714,106.118,111.714,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (160).jpg,0,good,69.46,59.046,115.877,1.4649,178.878,164.179,0.4931,110.54,115.495,115.495,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (161).jpg,0,good,64.031,56.761,117.382,1.463,178.935,164.236,0.3687,115.969,118.352,118.352,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (162).jpg,0,good,60.454,52.813,115.41,1.4451,176.627,161.928,0.142,119.546,119.392,119.546,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (163).jpg,0,good,62.022,53.998,115.768,1.4453,178.907,164.208,0.4472,117.978,118.859,118.859,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (164).jpg,0,good,63.962,57.953,118.05,1.4333,174.545,159.846,0.3149,116.038,118.454,118.454,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (165).jpg,0,good,65.661,57.834,116.442,1.4588,175.943,161.244,0.2184,114.339,116.353,116.353,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (166).jpg,0,good,66.017,58.694,117.189,1.499,176.711,162.012,0.7631,113.983,116.643,116.643,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (167).jpg,0,good,70.428,62.449,117.59,1.4638,176.521,161.822,0.407,109.572,114.49,114.49,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (168).jpg,0,good,71.827,63.082,116.056,1.526,178.566,163.867,0.5373,108.173,111.933,111.933,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (169).jpg,0,good,73.958,67.435,118.661,1.4987,179.031,164.332,0.5545,106.042,112.609,112.609,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (17).jpg,0,good,78.207,66.514,118.852,1.9922,0.24,-14.459,0.7511,101.793,96.366,101.793,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (170).jpg,0,good,80.684,71.542,120.014,1.4665,175.827,161.128,0.6087,99.316,108.212,108.212,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (171).jpg,0,good,85.53,77.173,123.114,1.4681,179.834,165.134,0.9272,94.47,103.621,103.621,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (172).jpg,0,good,86.967,78.927,122.26,1.517,179.007,164.308,0.7766,93.033,100.57,100.57,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (173).jpg,0,good,88.422,83.942,126.594,1.5408,173.42,158.721,0.5661,91.578,95.814,95.814,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (174).jpg,0,good,91.188,85.011,125.368,1.6519,173.663,158.964,0.8303,88.812,96.945,96.945,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (175).jpg,0,good,94.537,90.333,129.444,1.5953,172.367,157.668,0.5264,85.463,90.818,90.818,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (176).jpg,0,good,93.97,92.666,132.452,1.6291,176.698,161.999,0.6931,86.03,93.938,93.938,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (177).jpg,0,good,91.065,90.872,133.438,1.6677,174.455,159.756,0.9297,88.935,96.871,96.871,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (178).jpg,0,good,88.966,87.238,128.841,1.589,175.489,160.79,0.7932,91.034,102.498,102.498,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (179).jpg,0,good,89.035,83.695,126.992,1.6225,178.637,163.938,1.0569,90.965,100.637,100.637,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (18).jpg,0,good,75.162,67.286,121.366,2.0321,0.37,-14.329,0.5202,104.838,100.878,104.838,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (180).jpg,0,good,81.889,77.713,124.792,1.5675,176.29,161.591,0.794,98.111,105.36,105.36,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (181).jpg,0,good,77.563,74.494,124.132,1.5532,177.527,162.828,0.7546,102.437,108.341,108.341,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (182).jpg,0,good,73.231,71.116,123.114,1.5717,177.435,162.736,0.4334,106.769,111.159,111.159,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (183).jpg,0,good,71.015,68.943,122.939,1.5517,177.685,162.986,0.3459,108.985,112.008,112.008,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (184).jpg,0,good,71.671,66.331,119.55,1.5433,175.065,160.366,0.6108,108.329,114.693,114.693,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (185).jpg,0,good,67.303,65.046,120.612,1.465,178.425,163.726,0.4087,112.697,115.377,115.377,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (186).jpg,0,good,67.967,64.998,121.383,1.516,178.941,164.242,0.5219,112.033,116.855,116.855,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (187).jpg,0,good,64.423,59.235,115.793,1.5162,179.236,164.537,0.339,115.577,118.178,118.178,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (188).jpg,0,good,64.999,61.374,119.075,1.5426,179.882,165.183,0.3613,115.001,118.48,118.48,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (189).jpg,0,good,65.173,58.682,115.926,1.5312,178.632,163.933,0.4313,114.827,118.99,118.99,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (19).jpg,0,good,77.462,68.017,121.728,1.9992,2.14,-12.559,0.5075,102.538,98.473,102.538,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (190).jpg,0,good,64.28,58.785,116.96,1.5258,178.033,163.334,0.2011,115.72,119.288,119.288,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (191).jpg,0,good,64.65,61.061,118.191,1.5372,177.867,163.168,0.3566,115.35,119.83,119.83,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (192).jpg,0,good,63.45,60.039,118.717,1.526,177.858,163.159,0.1425,116.55,119.867,119.867,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (193).jpg,0,good,64.967,61.356,119.61,1.5155,179.911,165.212,0.1881,115.033,117.487,117.487,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (194).jpg,0,good,66.018,61.499,118.175,1.5251,179.824,165.125,0.3433,113.982,116.581,116.581,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (195).jpg,0,good,68.162,64.039,119.987,1.5478,179.138,164.439,0.4108,111.838,116.854,116.854,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (196).jpg,0,good,70.439,65.139,120.315,1.5653,178.975,164.276,0.5053,109.561,114.532,114.532,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (197).jpg,0,good,71.856,64.558,117.863,1.5517,178.427,163.727,0.4394,108.144,113.389,113.389,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (198).jpg,0,good,75.616,68.489,120.204,1.5384,178.77,164.071,0.5132,104.384,109.756,109.756,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (199).jpg,0,good,81.799,73.579,118.955,1.5461,177.338,162.639,0.5961,98.201,107.403,107.403,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (2).jpg,0,good,82.5,78.602,128.811,1.8044,2.855,-11.844,0.6874,97.5,94.761,97.5,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (20).jpg,0,good,69.786,65.618,122.396,1.9772,2.755,-11.945,0.6171,110.214,105.177,110.214,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (200).jpg,0,good,82.833,77.732,124.142,1.5506,178.594,163.895,0.719,97.167,103.878,103.878,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (201).jpg,0,good,85.801,80.82,124.447,1.5653,177.226,162.527,0.6098,94.199,100.77,100.77,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (202).jpg,0,good,90.254,85.962,127.092,1.6047,177.868,163.169,0.6892,89.746,98.648,98.648,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (203).jpg,0,good,92.164,89.931,130.05,1.5987,174.959,160.26,0.5817,87.836,95.627,95.627,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (204).jpg,0,good,92.001,89.593,129.932,1.655,174.698,159.999,0.6286,87.999,92.419,92.419,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (205).jpg,0,good,92.846,89.037,128.901,1.4937,172.197,157.498,0.6778,87.154,92.818,92.818,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (206).jpg,0,good,92.147,83.641,124.012,1.5123,175.612,160.912,0.655,87.853,95.061,95.061,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (207).jpg,0,good,90.797,81.056,122.618,1.5134,177.799,163.1,1.3162,89.203,99.681,99.681,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (208).jpg,0,good,87.806,78.46,121.455,1.4988,179.101,164.402,1.2051,92.194,101.683,101.683,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (209).jpg,0,good,86.917,76.877,121.388,1.4882,177.802,163.103,1.4765,93.083,103.582,103.582,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (21).jpg,0,good,70.202,70.423,127.096,2.2248,1.496,-13.203,0.3919,109.798,103.07,109.798,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (210).jpg,0,good,80.009,68.68,116.488,1.4627,178.59,163.891,0.7405,99.991,108.578,108.578,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (211).jpg,0,good,76.004,66.0,116.816,1.4515,177.179,162.48,0.6711,103.996,111.558,111.558,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (212).jpg,0,good,71.838,64.146,117.86,1.4232,179.334,164.635,0.6124,108.162,114.131,114.131,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (213).jpg,0,good,72.312,60.199,114.834,1.405,173.47,158.771,0.662,107.688,116.432,116.432,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (214).jpg,0,good,68.501,58.503,115.364,1.4179,176.662,161.963,0.6173,111.499,117.104,117.104,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (215).jpg,0,good,67.848,56.099,113.314,1.4473,176.348,161.649,0.7382,112.152,118.089,118.089,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (216).jpg,0,good,66.665,53.023,112.244,1.4482,175.928,161.229,0.9322,113.335,119.277,119.277,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (217).jpg,0,good,65.008,52.631,112.877,1.4345,175.711,161.012,1.0621,114.992,119.691,119.691,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (218).jpg,0,good,64.865,53.935,112.748,1.447,175.751,161.052,0.8056,115.135,120.143,120.143,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (219).jpg,0,good,65.79,54.026,113.385,1.4494,174.838,160.139,0.8891,114.21,119.367,119.367,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (22).jpg,0,good,72.442,66.497,123.033,2.2935,1.795,-12.904,0.3783,107.558,100.085,107.558,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (220).jpg,0,good,68.616,60.583,118.78,1.4063,178.124,163.424,0.8129,111.384,117.107,117.107,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (221).jpg,0,good,70.248,64.095,120.574,1.4183,178.937,164.238,0.6683,109.752,116.226,116.226,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (222).jpg,0,good,73.236,65.107,118.706,1.4408,175.362,160.663,0.8324,106.764,113.971,113.971,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (223).jpg,0,good,76.978,67.506,117.545,1.4523,175.174,160.475,0.6958,103.022,111.112,111.112,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (224).jpg,0,good,82.576,72.749,120.805,1.4596,173.973,159.274,1.1462,97.424,106.202,106.202,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (225).jpg,0,good,85.582,75.929,120.891,1.4765,179.262,164.563,0.8539,94.418,102.506,102.506,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (226).jpg,0,good,91.688,80.327,121.485,1.4963,176.582,161.883,1.252,88.312,98.919,98.919,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (227).jpg,0,good,92.97,84.366,124.802,1.4904,175.771,161.072,0.6266,87.03,95.05,95.05,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (228).jpg,0,good,96.133,89.617,127.797,1.4907,174.597,159.898,0.5914,83.867,89.951,89.951,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (229).jpg,0,good,83.922,81.894,125.778,1.545,172.627,157.928,0.8192,96.078,97.452,97.452,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (23).jpg,0,good,65.444,61.713,120.865,2.2519,1.409,-13.29,0.5886,114.556,108.372,114.556,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (230).jpg,0,good,80.512,76.761,122.693,1.5473,179.461,164.762,1.0388,99.488,102.003,102.003,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (231).jpg,0,good,77.802,71.962,119.708,1.5287,179.971,165.272,1.382,102.198,103.906,103.906,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (232).jpg,0,good,76.581,70.38,119.514,1.499,175.941,161.242,1.6717,103.419,105.089,105.089,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (233).jpg,0,good,73.699,67.923,118.854,1.4874,178.475,163.776,2.4855,106.301,108.815,108.815,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (234).jpg,0,good,71.849,66.964,119.522,1.4559,175.147,160.448,3.5175,108.151,111.867,111.867,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (235).jpg,0,good,69.265,64.891,117.568,1.4701,173.586,158.887,6.5983,110.735,116.276,116.276,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (236).jpg,0,good,66.155,62.482,116.704,1.4641,174.297,159.598,2.6194,113.845,118.975,118.975,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (237).jpg,0,good,64.689,61.605,117.242,1.4631,172.881,158.182,2.4243,115.311,120.627,120.627,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (238).jpg,0,good,63.946,61.398,116.747,1.4573,171.869,157.17,2.7563,116.054,121.063,121.063,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (239).jpg,0,good,63.682,61.949,117.592,1.4503,173.209,158.51,3.0255,116.318,121.395,121.395,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (24).jpg,0,good,67.128,67.844,123.561,2.2282,2.6,-12.099,0.4114,112.872,105.325,112.872,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (240).jpg,0,good,65.047,62.181,116.887,1.4418,171.555,156.856,4.6648,114.953,119.082,119.082,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (241).jpg,0,good,66.342,64.079,117.197,1.4617,173.563,158.864,2.6886,113.658,118.479,118.479,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (242).jpg,0,good,68.115,66.943,118.343,1.4433,171.191,156.491,3.2613,111.885,116.843,116.843,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (243).jpg,0,good,70.961,67.639,117.792,1.4544,168.827,154.127,1.0402,109.039,111.541,111.541,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (244).jpg,0,good,72.852,69.887,120.449,1.4723,174.277,159.578,2.6096,107.148,109.667,109.667,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
